Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
65.29726942,-9.788295135,-0.027393036,0.981958008
65.31727942,-9.792636108,-0.031734009,0.986149292
65.33728842,-9.776469727,-0.030985565,0.977916412
65.35729742,-9.786349182,-0.032632141,0.975671082
65.37730642,-9.778116302,-0.02454895,0.986748047
65.39731542,-9.788295135,-0.037272491,0.983454895
65.41732542,-9.770332489,-0.030686188,0.986149292
65.43733442,-9.790241089,-0.025896149,0.980910187
65.45734342,-9.776320038,-0.027093658,0.989442444
65.47735242,-9.770931244,-0.019609222,0.98165863
65.49736142,-9.787397003,-0.016316071,0.992735596
65.51737142,-9.782906342,-0.014220428,0.991837463
65.53738042,-9.791737976,-0.02454895,0.986748047
65.55738942,-9.780062256,-0.02335144,0.990639954
65.57739842,-9.79832428,-0.029039612,0.986897736
65.59740742,-9.776170349,-0.027842102,0.99453186
65.61741742,-9.794132996,-0.030985565,0.992436218
65.63742642,-9.784852295,-0.022453308,0.981059875
65.65743542,-9.793683929,-0.040865021,0.981958008
65.67744442,-9.781259766,-0.031434631,0.974174194
65.69745375,-9.795180817,-0.03397934,0.982706451
65.71746375,-9.77841568,-0.030835876,0.988993378
65.73747275,-9.786349182,-0.031284943,0.998872833
65.75748175,-9.787247314,-0.032183075,0.99692688
65.77749075,-9.777367859,-0.025297394,0.987646179
65.79749975,-9.785151672,-0.017214203,0.991538086
65.81750975,-9.777068481,-0.012424164,0.988993378
65.83751875,-9.793085175,-0.021405487,0.987646179
65.85752775,-9.776469727,-0.018411713,0.992735596
65.87753675,-9.801467743,-0.03038681,0.978964233
65.89754575,-9.774374084,-0.019459534,0.975222015
65.91755475,-9.799372101,-0.03158432,0.986897736
65.93756475,-9.77721817,-0.027093658,0.965192871
65.95757375,-9.78425354,-0.029488678,0.966989136
65.97758275,-9.764644318,-0.026195526,1.008153534
65.99759175,-9.783954163,-0.039368134,1.01803299
66.01760075,-9.78305603,-0.01751358,0.995879059
66.03760975,-9.775571594,-0.021854553,1.039588165
66.05761975,-9.777517548,-0.039667511,1.04722229
66.07762875,-9.772128754,-0.018561401,1.004710693
66.09763775,-9.793683929,-0.0199086,0.974174194
66.12949521,-1.311273193,-0.242495728,9.841734009
66.14950421,-1.326691132,-0.227526855,9.865384827
66.16951321,-1.285676422,-0.24803421,9.768236847
66.18952221,-1.303190002,-0.227227478,9.802515564
66.20953121,-1.32923584,-0.237106934,9.843530273
66.22954021,-1.295106812,-0.229921875,9.780062256
66.24954921,-1.298100586,-0.237705688,9.80176712
66.26955821,-1.312321014,-0.226928101,9.832453308
66.28956721,-1.296753387,-0.229472809,9.817334747
66.30957621,-1.29061615,-0.235759735,9.818532257
66.32958521,-1.308279419,-0.227077789,9.82047821
66.34959421,-1.292113037,-0.231568451,9.809401245
66.36960321,-1.290915527,-0.224533081,9.804910583
66.38961221,-1.305435333,-0.235011292,9.826316071
66.40962121,-1.306333466,-0.239651642,9.80296463
66.42963021,-1.301992493,-0.239651642,9.821526031
66.44964021,-1.299148407,-0.223784637,9.812694397
66.46964921,-1.30932724,-0.225281525,9.806706848
66.48965821,-1.300046539,-0.22348526,9.800719299
66.50966721,-1.311871948,-0.228874054,9.803264008
66.52967621,-1.307530975,-0.224982147,9.801018677
66.54968521,-1.299747162,-0.229023743,9.799072723
66.56969421,-1.301842804,-0.234861603,9.805659027
66.58970321,-1.304387512,-0.222437439,9.807155914
66.60971221,-1.29061615,-0.23635849,9.815388794
66.62972121,-1.300944672,-0.236208801,9.827363892
66.64973021,-1.297052765,-0.238154755,9.822424164
66.66973921,-1.300046539,-0.225281525,9.814041595
66.68974821,-1.302890625,-0.233813782,9.808503113
66.70975721,-1.304088135,-0.226628723,9.818382568
66.72976629,-1.311123505,-0.239651642,9.828262024
66.74977529,-1.298549652,-0.216898956,9.79248642
66.76978429,-1.308878174,-0.221239929,9.809251556
66.78979429,-1.304537201,-0.220790863,9.797875214
66.80980329,-1.302740936,-0.235460358,9.81464035
66.82981229,-1.310225372,-0.226479034,9.806108093
66.84982129,-1.303190002,-0.221239929,9.810598755
66.86983029,-1.301992493,-0.226179657,9.80296463
66.88983929,-1.305734711,-0.224533081,9.817484436
66.90984829,-1.301842804,-0.228874054,9.821526031
66.92985729,-1.303040314,-0.234262848,9.820029144
66.94986629,-1.303788757,-0.230370941,9.825567627
66.96987529,-1.305585022,-0.229472809,9.820627899
66.98988429,-1.305734711,-0.233065338,9.82287323
67.00989329,-1.307081909,-0.234562225,9.812544708
67.02990229,-1.312171326,-0.239501953,9.824968872
67.04991129,-1.299747162,-0.232017517,9.819280701
67.06992029,-1.313817902,-0.234562225,9.817933502
67.08992929,-1.316212921,-0.22468277,9.793683929
67.10993929,-1.30932724,-0.244890747,9.816735992
67.12994829,-1.30932724,-0.224982147,9.814790039
67.14995729,-1.302740936,-0.222138062,9.81583786
67.16996629,-1.301393738,-0.220341797,9.81
67.18997529,-1.291963348,-0.22109024,9.811496887
67.20998429,-1.289867706,-0.22348526,9.806557159
67.22999329,-1.30468689,-0.217797089,9.806706848
67.25000229,-1.296903076,-0.221539307,9.804910583
67.27001129,-1.295555878,-0.218994598,9.812993774
67.29002029,-1.30468689,-0.22588028,9.814191284
67.31002929,-1.298998718,-0.220491486,9.821526031
67.33003829,-1.308429108,-0.25162674,9.842482452
67.35004729,-1.322948914,-0.233813782,9.838889923
67.37005629,-1.319506073,-0.245639191,9.838440857
67.39006529,-1.316661987,-0.235610046,9.813592529
67.41007429,-1.317111053,-0.239651642,9.83110611
67.43008329,-1.302740936,-0.229173431,9.796977081
67.45009329,-1.311273193,-0.234262848,9.82047821
67.47010229,-1.293160858,-0.226179657,9.786049805
67.49011129,-1.30348938,-0.224982147,9.79592926
67.51012029,-1.294807434,-0.220192108,9.798024902
67.53012929,-1.289568329,-0.222138062,9.810449066
67.55013829,-1.289568329,-0.21300705,9.815688171
67.57014729,-1.288071442,-0.215551758,9.81
67.59015629,-1.299896851,-0.226928101,9.821076965
67.61016529,-1.303639069,-0.233065338,9.81823288
67.63017429,-1.314266968,-0.233813782,9.828411713
67.65018329,-1.313219147,-0.229023743,9.816586304
67.67019229,-1.313219147,-0.24219635,9.834399261
67.69020129,-1.314416656,-0.240250397,9.827962646
67.71021029,-1.312919769,-0.235610046,9.818681946
67.73021917,-1.311572571,-0.22812561,9.797575836
67.75022817,-1.30932724,-0.231568451,9.80176712
67.77023717,-1.297202454,-0.241298218,9.797426147
67.79024717,-1.287921753,-0.224533081,9.795480194
67.81025617,-1.290167084,-0.213156738,9.787247314
67.83026517,-1.288520508,-0.21644989,9.789642334
67.85027417,-1.288969574,-0.211360474,9.813143463
67.87028317,-1.307381287,-0.22109024,9.819430389
67.89029217,-1.310225372,-0.218545532,9.830806732
67.91030117,-1.317111053,-0.22348526,9.824968872
67.93031017,-1.318308563,-0.227526855,9.82287323
67.95031917,-1.324445801,-0.226329346,9.808952179
67.97032817,-1.323847046,-0.234861603,9.81464035
67.99033717,-1.313069458,-0.237855377,9.796827393
68.01034617,-1.313368835,-0.252524872,9.789492645
68.03035517,-1.303190002,-0.243094482,9.780810699
68.05036417,-1.303339691,-0.250578918,9.806407471
68.07037317,-1.290466461,-0.240849152,9.799372101
68.09038217,-1.304537201,-0.236059113,9.832004242
68.11039117,-1.286275177,-0.227526855,9.818831635
68.13040017,-1.286724243,-0.220192108,9.819280701
68.15040917,-1.303339691,-0.21300705,9.820178833
68.17041917,-1.291364594,-0.21180954,9.820777588
68.19042817,-1.291214905,-0.202229462,9.816436615
68.21043717,-1.293460236,-0.209863586,9.807455292
68.23044617,-1.309027863,-0.22812561,9.808503113
68.25045517,-1.314865723,-0.22812561,9.795330505
68.27046417,-1.32339798,-0.249830475,9.805209961
68.29047317,-1.309626617,-0.241747284,9.810449066
68.31048217,-1.301543427,-0.255668335,9.789642334
68.33049117,-1.301992493,-0.239951019,9.789193268
68.35050017,-1.310674438,-0.240699463,9.800419922
68.37050917,-1.304088135,-0.24099884,9.815239105
68.39051817,-1.299447784,-0.239801331,9.829459534
68.41052717,-1.303190002,-0.226029968,9.830657043
68.43053617,-1.292412415,-0.237556,9.823621674
68.45054517,-1.296154633,-0.218246155,9.809251556
68.47055417,-1.291214905,-0.214653625,9.817484436
68.49056317,-1.29181366,-0.219144287,9.812245331
68.51057217,-1.302441559,-0.218246155,9.799372101
68.53058117,-1.310973816,-0.227975922,9.813742218
68.55059117,-1.306483154,-0.227077789,9.798473969
68.57060017,-1.312171326,-0.245040436,9.813293152
68.59060917,-1.314416656,-0.226628723,9.803713074
68.61061817,-1.321302338,-0.253572693,9.825567627
68.63062717,-1.313219147,-0.231867828,9.819430389
68.65063617,-1.313219147,-0.249830475,9.835896149
68.67064517,-1.304088135,-0.227975922,9.814490662
68.69065417,-1.303040314,-0.232167206,9.81703537
68.71066317,-1.303040314,-0.233664093,9.802066498
68.73067642,-1.303339691,-0.227077789,9.816735992
68.75068542,-1.293160858,-0.230370941,9.799222412
68.77069442,-1.295855255,-0.214204559,9.807904358
68.79070342,-1.297801208,-0.220790863,9.799970856
68.81071242,-1.309776306,-0.216000824,9.805808716
68.83072142,-1.307830353,-0.232167206,9.830357666
68.85073042,-1.308878174,-0.234861603,9.831405487
68.87073942,-1.31052475,-0.229622498,9.827064514
68.89074842,-1.303788757,-0.223934326,9.817334747
68.91075742,-1.318458252,-0.238005066,9.828860779
68.93076642,-1.320703583,-0.239052887,9.809251556
68.95077542,-1.31636261,-0.242046661,9.822424164
68.97078442,-1.307381287,-0.252824249,9.819430389
68.99079442,-1.304237823,-0.235610046,9.819280701
69.01080342,-1.305585022,-0.230370941,9.799072723
69.03081242,-1.301244049,-0.230071564,9.808652802
69.05082142,-1.300046539,-0.224832458,9.80760498
69.07083042,-1.309476929,-0.225281525,9.805958405
69.09083942,-1.311422882,-0.221688995,9.811347198
69.11084842,-1.301842804,-0.219144287,9.802365875
69.13085742,-1.311273193,-0.233664093,9.823022919
69.15086642,-1.302890625,-0.226928101,9.813442841
69.17087542,-1.315763855,-0.233364716,9.816735992
69.19088442,-1.302441559,-0.220192108,9.828411713
69.21089342,-1.307530975,-0.230221252,9.813293152
69.23090242,-1.304537201,-0.23052063,9.801318054
69.25091142,-1.309626617,-0.243094482,9.815987549
69.27092042,-1.295555878,-0.244441681,9.794432373
69.29092942,-1.308728485,-0.234412537,9.81
69.31093842,-1.302591248,-0.234262848,9.79832428
69.33094742,-1.31052475,-0.232765961,9.812694397
69.35095642,-1.302142181,-0.22348526,9.805659027
69.37096542,-1.300196228,-0.224084015,9.816286926
69.39097442,-1.30932724,-0.232466583,9.827663269
69.41098342,-1.298549652,-0.224533081,9.823022919
69.43099242,-1.30812973,-0.22932312,9.821526031
69.45100242,-1.303190002,-0.226479034,9.810898132
69.47101142,-1.311871948,-0.236957245,9.821526031
69.49102042,-1.299447784,-0.226479034,9.81
69.51102942,-1.314716034,-0.240400085,9.813891907
69.53103842,-1.290915527,-0.23635849,9.80176712
69.55104742,-1.310973816,-0.236059113,9.822723541
69.57105642,-1.306782532,-0.235011292,9.814191284
69.59106542,-1.303639069,-0.237256622,9.819879456
69.61107442,-1.307081909,-0.218395844,9.805060272
69.63108342,-1.312321014,-0.232167206,9.813742218
69.65109242,-1.30812973,-0.219743042,9.818083191
69.67110142,-1.303339691,-0.228424988,9.810748444
69.69111042,-1.298250275,-0.227676544,9.821076965
69.71111942,-1.307530975,-0.211360474,9.82167572
69.73112479,-1.30229187,-0.22109024,9.816286926
69.75113379,-1.308279419,-0.222587128,9.811347198
69.77114279,-1.309476929,-0.226179657,9.805958405
69.79115179,-1.303190002,-0.225730591,9.820178833
69.81116079,-1.316961365,-0.241447906,9.829160156
69.83116979,-1.308878174,-0.228724365,9.810449066
69.85117879,-1.301842804,-0.246537323,9.81823288
69.87118779,-1.30229187,-0.230071564,9.807155914
69.89119679,-1.307530975,-0.230670319,9.821825409
69.91120579,-1.301543427,-0.224982147,9.806706848
69.93121579,-1.306782532,-0.231867828,9.822424164
69.95122479,-1.294508057,-0.228724365,9.796378326
69.97123379,-1.309177551,-0.222138062,9.820777588
69.99124279,-1.301244049,-0.211659851,9.804760895
70.01125179,-1.309776306,-0.2176474,9.808952179
70.03126079,-1.310973816,-0.232167206,9.819280701
70.05126979,-1.309626617,-0.208815765,9.813891907
70.07127879,-1.311273193,-0.222138062,9.810299377
70.09128779,-1.312021637,-0.22348526,9.817783813
70.11129679,-1.30812973,-0.238005066,9.8299086
70.13130579,-1.310375061,-0.229173431,9.815987549
70.15131479,-1.323248291,-0.232915649,9.832004242
70.17132379,-1.302142181,-0.231119385,9.806856537
70.19133279,-1.305884399,-0.246387634,9.803264008
70.21134179,-1.30348938,-0.240849152,9.804012451
70.23135079,-1.306034088,-0.227227478,9.812245331
70.25135979,-1.296304321,-0.228574677,9.812993774
70.27136879,-1.311871948,-0.23516098,9.800419922
70.29137779,-1.297950897,-0.229622498,9.807754669
70.31138679,-1.301842804,-0.222886505,9.80880249
70.33139579,-1.305135956,-0.231269073,9.804012451
70.35140479,-1.305585022,-0.219593353,9.815688171
70.37141379,-1.311422882,-0.224832458,9.816885681
70.39142279,-1.303788757,-0.233514404,9.796078949
70.41143279,-1.304986267,-0.233514404,9.821376343
70.43144179,-1.307680664,-0.217946777,9.808353424
70.45145079,-1.306034088,-0.238603821,9.812993774
70.47145979,-1.309925995,-0.235460358,9.790989532
70.49146879,-1.309626617,-0.234262848,9.801916809
70.51147779,-1.313069458,-0.229173431,9.790839844
70.53148679,-1.307231598,-0.232167206,9.792935486
